,X,Y,Z
6056,161.878,68.375,
6057,166.993,63.259,
6058,167.063,63.189,
6059,167.063,63.2,
6060,154.341,78.571,
6061,153.586,79.151,
6062,152.701,79.519,
6063,78.445,79.669,
6064,78.457,79.57,
6065,,,
6066,78.903,79.6,
6067,151.785,79.6,
6068,152.235,79.57,
6069,152.691,79.481,
6070,153.144,79.326,
6071,153.566,79.117,
6072,153.958,78.855,
6073,154.313,78.543,
6074,154.622,78.189,
6075,154.884,77.797,
6076,155.091,77.374,
6077,155.243,76.928,
6078,155.335,76.466,
6079,155.363,76.019,
6080,155.363,68.979,
6081,155.335,68.528,
6082,155.244,68.073,
6083,155.089,67.619,
6084,154.881,67.196,
6085,154.618,66.806,
6086,154.309,66.452,
6087,153.952,66.14,
6088,153.56,65.88,
6089,153.138,65.672,
6090,152.69,65.52,
6091,152.229,65.43,
6092,151.783,65.4,
6093,78.901,65.4,
6094,78.451,65.43,
6095,77.995,65.519,
6096,77.542,65.674,
6097,77.119,65.883,
6098,76.729,66.145,
6099,76.373,66.456,
6100,76.063,66.812,
6101,75.803,67.203,
6102,75.595,67.625,
6103,75.443,68.073,
6104,75.351,68.535,
6105,75.324,68.979,
6106,75.323,76.021,
6107,75.351,76.472,
6108,75.442,76.927,
6109,75.597,77.381,
6110,75.806,77.804,
6111,76.068,78.194,
6112,76.378,78.549,
6113,76.735,78.86,
6114,77.126,79.12,
6115,77.548,79.328,
6116,77.996,79.48,
6117,78.457,79.57,
6118,78.445,79.669,
6119,77.533,79.364,
6120,76.711,78.891,
6121,76.037,78.218,
6122,68.943,63.83,
6123,68.873,63.9,
6124,61.288,63.9,
6125,61.289,63.1,
6126,168.808,63.1,
6127,168.808,81.9,
6128,61.289,81.9,
6129,61.289,81.1,
6130,68.873,81.1,
6131,68.873,63.9,
6132,68.473,64.3,
6133,,,
6134,60.888,64.3,
6135,60.889,62.7,
6136,169.208,62.7,
6137,169.208,82.3,
6138,60.889,82.3,
6139,60.889,80.7,
6140,68.473,80.7,
6141,68.473,64.3,
6142,68.273,64.3,
6143,68.273,63.8,
6144,75.772,77.824,
6145,76.35,78.577,
6146,77.107,79.154,
6147,78.476,79.67,
6148,78.509,79.173,
6149,78.916,79.2,
6150,151.772,79.2,
6151,152.183,79.173,
6152,152.587,79.094,
6153,152.99,78.956,
6154,153.365,78.77,
6155,153.714,78.537,
6156,154.029,78.26,
6157,154.304,77.945,
6158,154.537,77.597,
6159,154.721,77.221,
6160,154.856,76.824,
6161,154.937,76.414,
6162,154.963,76.006,
6163,154.963,68.992,
6164,154.937,68.58,
6165,154.857,68.177,
6166,154.719,67.773,
6167,154.534,67.397,
6168,154.3,67.05,
6169,154.025,66.735,
6170,153.709,66.459,
6171,153.36,66.227,
6172,152.985,66.042,
6173,152.587,65.907,
6174,152.177,65.827,
6175,151.77,65.8,
6176,78.914,65.8,
6177,78.503,65.827,
6178,78.099,65.906,
6179,77.696,66.044,
6180,77.32,66.23,
6181,76.973,66.463,
6182,76.657,66.739,
6183,76.382,67.055,
6184,76.15,67.403,
6185,75.965,67.778,
6186,75.83,68.176,
6187,75.749,68.586,
6188,75.724,68.991,
6189,75.723,76.008,
6190,75.749,76.42,
6191,75.829,76.823,
6192,75.967,77.227,
6193,76.153,77.603,
6194,76.386,77.95,
6195,76.661,78.265,
6196,76.978,78.541,
6197,77.326,78.773,
6198,77.701,78.958,
6199,78.099,79.093,
6200,78.509,79.173,
6201,78.709,79.186,
6202,78.89,79.99,
6203,,,
6204,151.798,79.99,
6205,152.286,79.958,
6206,152.792,79.859,
6207,153.294,79.687,
6208,153.761,79.455,
6209,154.196,79.165,
6210,154.59,78.818,
6211,154.932,78.427,
6212,155.223,77.992,
6213,155.452,77.524,
6214,155.621,77.029,
6215,155.723,76.517,
6216,155.753,76.031,
6217,155.753,68.967,
6218,155.723,68.477,
6219,155.622,67.971,
6220,155.45,67.469,
6221,155.219,67,
6222,154.928,66.568,
6223,154.586,66.175,
6224,154.19,65.83,
6225,153.755,65.541,
6226,153.288,65.311,
6227,152.791,65.142,
6228,152.28,65.042,
6229,151.796,65.01,
6230,78.888,65.01,
6231,78.4,65.042,
6232,77.894,65.141,
6233,77.392,65.313,
6234,76.923,65.545,
6235,76.491,65.835,
6236,76.096,66.179,
6237,75.753,66.575,
6238,75.464,67.008,
6239,75.234,67.475,
6240,75.065,67.972,
6241,74.963,68.485,
6242,74.934,68.967,
6243,74.933,76.033,
6244,74.963,76.523,
6245,75.064,77.029,
6246,75.236,77.531,
6247,75.468,78,
6248,75.758,78.432,
6249,76.101,78.826,
6250,76.498,79.17,
6251,76.931,79.459,
6252,77.398,79.689,
6253,77.895,79.858,
6254,78.406,79.958,
6255,78.89,79.99,
6256,69.263,81.49,
6257,69.263,63.51,
6258,61.678,63.51,
6259,61.679,63.49,
6260,161.727,63.49,
6261,161.73,71.875,
6262,161.728,81.51,
6263,61.679,81.51,
6264,61.679,81.49,
6265,69.263,81.49,
6266,69.831,63.67,
6267,69.442,64.058,
6268,69.442,64.624,
6269,70.397,63.67,
6270,70.963,63.67,
6271,69.442,65.19,
6272,69.442,65.755,
6273,71.528,63.67,
6274,72.094,63.67,
6275,69.442,66.321,
6276,69.442,66.887,
6277,72.66,63.67,
6278,73.225,63.67,
6279,69.442,67.453,
6280,69.442,68.018,
6281,73.791,63.67,
6282,74.357,63.67,
6283,69.442,68.584,
6284,69.442,69.15,
6285,74.922,63.67,
6286,75.488,63.67,
6287,69.442,69.715,
6288,69.442,70.281,
6289,76.054,63.67,
6290,76.619,63.67,
6291,69.442,70.847,
6292,69.442,71.412,
6293,77.185,63.67,
6294,77.751,63.67,
6295,69.442,71.978,
6296,69.442,72.544,
6297,78.317,63.67,
6298,78.882,63.67,
6299,77.45,65.102,
6300,77.38,65.172,
6301,78.225,64.893,
6302,79.448,63.67,
6303,80.014,63.67,
6304,78.852,64.831,
6305,79.42,64.829,
6306,80.579,63.67,
6307,81.145,63.67,
6308,79.985,64.829,
6309,80.551,64.829,
6310,81.711,63.67,
6311,82.276,63.67,
6312,81.117,64.829,
6313,81.682,64.829,
6314,82.842,63.67,
6315,83.408,63.67,
6316,82.248,64.829,
6317,82.814,64.829,
6318,83.973,63.67,
6319,84.539,63.67,
6320,83.379,64.829,
6321,83.945,64.829,
6322,85.105,63.67,
6323,85.67,63.67,
6324,84.511,64.829,
6325,85.076,64.829,
6326,86.236,63.67,
6327,86.802,63.67,
6328,85.642,64.829,
6329,86.208,64.829,
6330,87.367,63.67,
6331,87.933,63.67,
6332,86.774,64.829,
6333,87.339,64.829,
6334,88.499,63.67,
6335,89.065,63.67,
6336,87.905,64.829,
6337,88.471,64.829,
6338,89.63,63.67,
6339,90.196,63.67,
6340,89.036,64.829,
6341,89.602,64.829,
6342,90.762,63.67,
6343,91.327,63.67,
6344,90.168,64.829,
6345,90.733,64.829,
6346,91.893,63.67,
6347,92.459,63.67,
6348,91.299,64.829,
6349,91.865,64.829,
6350,93.024,63.67,
6351,93.59,63.67,
6352,92.43,64.829,
6353,92.996,64.829,
6354,94.156,63.67,
6355,94.721,63.67,
6356,93.562,64.829,
6357,94.127,64.829,
6358,95.287,63.67,
6359,95.853,63.67,
6360,94.693,64.829,
6361,95.259,64.829,
6362,96.418,63.67,
6363,96.984,63.67,
6364,95.824,64.829,
6365,96.39,64.829,
6366,97.55,63.67,
6367,98.116,63.67,
6368,96.956,64.829,
6369,97.522,64.829,
6370,98.681,63.67,
6371,99.247,63.67,
6372,98.087,64.829,
6373,98.653,64.829,
6374,99.813,63.67,
6375,100.378,63.67,
6376,99.219,64.829,
6377,99.784,64.829,
6378,100.944,63.67,
6379,101.51,63.67,
6380,100.35,64.829,
6381,100.916,64.829,
6382,102.075,63.67,
6383,102.641,63.67,
6384,101.481,64.829,
6385,102.047,64.829,
6386,103.207,63.67,
6387,103.772,63.67,
6388,102.613,64.829,
6389,103.178,64.829,
6390,104.338,63.67,
6391,104.904,63.67,
6392,103.744,64.829,
6393,104.31,64.829,
6394,105.469,63.67,
6395,106.035,63.67,
6396,104.875,64.829,
6397,105.441,64.829,
6398,106.601,63.67,
6399,107.166,63.67,
6400,106.007,64.829,
6401,106.573,64.829,
6402,107.732,63.67,
6403,108.298,63.67,
6404,107.138,64.829,
6405,107.704,64.829,
6406,108.864,63.67,
6407,109.429,63.67,
6408,108.27,64.829,
6409,108.835,64.829,
6410,109.995,63.67,
6411,110.561,63.67,
6412,109.401,64.829,
6413,109.967,64.829,
6414,111.126,63.67,
6415,111.692,63.67,
6416,110.532,64.829,
6417,111.098,64.829,
6418,112.258,63.67,
6419,112.823,63.67,
6420,111.664,64.829,
6421,112.229,64.829,
6422,113.389,63.67,
6423,113.955,63.67,
6424,112.795,64.829,
6425,113.361,64.829,
6426,114.52,63.67,
6427,115.086,63.67,
6428,113.926,64.829,
6429,114.492,64.829,
6430,115.652,63.67,
6431,116.217,63.67,
6432,115.058,64.829,
6433,115.623,64.829,
6434,116.783,63.67,
6435,117.349,63.67,
6436,116.189,64.829,
6437,116.755,64.829,
6438,117.915,63.67,
6439,118.48,63.67,
6440,117.321,64.829,
6441,117.886,64.829,
6442,119.046,63.67,
6443,119.612,63.67,
6444,118.452,64.829,
6445,119.018,64.829,
6446,120.177,63.67,
6447,120.743,63.67,
6448,119.583,64.829,
6449,120.149,64.829,
6450,121.309,63.67,
6451,121.874,63.67,
6452,120.715,64.829,
6453,121.28,64.829,
6454,122.44,63.67,
6455,123.006,63.67,
6456,121.846,64.829,
6457,122.412,64.829,
6458,123.571,63.67,
6459,124.137,63.67,
6460,122.977,64.829,
6461,123.543,64.829,
6462,124.703,63.67,
6463,125.268,63.67,
6464,124.109,64.829,
6465,124.674,64.829,
6466,125.834,63.67,
6467,126.4,63.67,
6468,125.24,64.829,
6469,125.806,64.829,
6470,126.965,63.67,
6471,127.531,63.67,
6472,126.372,64.829,
6473,126.937,64.829,
6474,128.097,63.67,
6475,128.663,63.67,
6476,127.503,64.829,
6477,128.069,64.829,
6478,129.228,63.67,
6479,129.794,63.67,
6480,128.634,64.829,
6481,129.2,64.829,
6482,130.36,63.67,
6483,130.925,63.67,
6484,129.766,64.829,
6485,130.331,64.829,
6486,131.491,63.67,
6487,132.057,63.67,
6488,130.897,64.829,
6489,131.463,64.829,
6490,132.622,63.67,
6491,133.188,63.67,
6492,132.028,64.829,
6493,132.594,64.829,
6494,133.754,63.67,
6495,134.319,63.67,
6496,133.16,64.829,
6497,133.725,64.829,
6498,134.885,63.67,
6499,135.451,63.67,
6500,134.291,64.829,
6501,134.857,64.829,
6502,136.016,63.67,
6503,136.582,63.67,
6504,135.422,64.829,
6505,135.988,64.829,
6506,137.148,63.67,
6507,137.713,63.67,
6508,136.554,64.829,
6509,137.12,64.829,
6510,138.279,63.67,
6511,138.845,63.67,
6512,137.685,64.829,
6513,138.251,64.829,
6514,139.411,63.67,
6515,139.976,63.67,
6516,138.817,64.829,
6517,139.382,64.829,
6518,140.542,63.67,
6519,141.108,63.67,
6520,139.948,64.829,
6521,140.514,64.829,
6522,141.673,63.67,
6523,142.239,63.67,
6524,141.079,64.829,
6525,141.645,64.829,
6526,142.805,63.67,
6527,143.37,63.67,
6528,142.211,64.829,
6529,142.776,64.829,
6530,143.936,63.67,
6531,144.502,63.67,
6532,143.342,64.829,
6533,143.908,64.829,
6534,145.067,63.67,
6535,145.633,63.67,
6536,144.473,64.829,
6537,145.039,64.829,
6538,146.199,63.67,
6539,146.764,63.67,
6540,145.605,64.829,
6541,146.17,64.829,
6542,147.33,63.67,
6543,147.896,63.67,
6544,146.736,64.829,
6545,147.302,64.829,
6546,148.462,63.67,
6547,149.027,63.67,
6548,147.868,64.829,
6549,148.433,64.829,
6550,149.593,63.67,
6551,150.159,63.67,
6552,148.999,64.829,
6553,149.565,64.829,
6554,150.724,63.67,
6555,151.29,63.67,
6556,150.13,64.829,
6557,150.696,64.829,
6558,151.856,63.67,
6559,152.421,63.67,
6560,151.262,64.829,
6561,151.825,64.831,
6562,152.987,63.67,
6563,153.553,63.67,
6564,152.35,64.872,
6565,152.823,64.965,
6566,154.118,63.67,
6567,154.684,63.67,
6568,153.247,65.107,
6569,153.637,65.282,
6570,155.25,63.67,
6571,155.815,63.67,
6572,153.997,65.487,
6573,154.333,65.717,
6574,156.381,63.67,
6575,156.947,63.67,
6576,154.636,65.98,
6577,154.91,66.272,
6578,157.512,63.67,
6579,158.078,63.67,
6580,155.159,66.589,
6581,155.384,66.929,
6582,158.644,63.67,
6583,159.21,63.67,
6584,155.571,67.308,
6585,155.726,67.719,
6586,159.775,63.67,
6587,160.341,63.67,
6588,155.844,68.167,
6589,155.914,68.662,
6590,160.907,63.67,
6591,161.472,63.67,
6592,155.932,69.21,
6593,155.932,69.775,
6594,161.546,64.162,
6595,161.546,64.727,
6596,155.932,70.341,
6597,155.932,70.907,
6598,161.546,65.293,
6599,161.547,65.858,
6600,155.932,71.472,
6601,155.932,72.038,
6602,161.547,66.424,
6603,161.547,66.989,
6604,155.932,72.604,
6605,155.932,73.169,
6606,161.547,67.555,
6607,161.547,68.12,
6608,155.932,73.735,
6609,155.932,74.301,
6610,161.547,68.686,
6611,161.547,69.251,
6612,155.932,74.867,
6613,155.932,75.432,
6614,161.547,69.817,
6615,161.548,70.382,
6616,155.932,75.998,
6617,155.888,76.608,
6618,161.548,70.948,
6619,161.548,71.513,
6620,155.695,77.366,
6621,155.625,77.436,
6622,154.955,78.672,
6623,161.548,72.079,
6624,161.548,72.645,
6625,152.863,81.33,
6626,152.298,81.33,
6627,154.428,79.199,
6628,154.498,79.129,
6629,153.128,79.933,
6630,151.732,81.33,
6631,151.166,81.33,
6632,152.372,80.124,
6633,151.761,80.169,
6634,150.601,81.33,
6635,150.035,81.33,
6636,151.195,80.169,
6637,150.63,80.169,
6638,149.469,81.33,
6639,148.903,81.33,
6640,150.064,80.169,
6641,149.498,80.169,
6642,148.338,81.33,
6643,147.772,81.33,
6644,148.932,80.169,
6645,148.367,80.169,
6646,147.206,81.33,
6647,146.641,81.33,
6648,147.801,80.169,
6649,147.235,80.169,
6650,146.075,81.33,
6651,145.509,81.33,
6652,146.67,80.169,
6653,146.104,80.169,
6654,144.944,81.33,
6655,144.378,81.33,
6656,145.538,80.169,
6657,144.973,80.169,
6658,143.812,81.33,
6659,143.247,81.33,
6660,144.407,80.169,
6661,143.841,80.169,
6662,142.681,81.33,
6663,142.115,81.33,
6664,143.276,80.169,
6665,142.71,80.169,
6666,141.55,81.33,
6667,140.984,81.33,
6668,142.144,80.169,
6669,141.579,80.169,
6670,140.418,81.33,
6671,139.852,81.33,
6672,141.013,80.169,
6673,140.447,80.169,
6674,139.287,81.33,
6675,138.721,81.33,
6676,139.881,80.169,
6677,139.316,80.169,
6678,138.155,81.33,
6679,137.59,81.33,
6680,138.75,80.169,
6681,138.184,80.169,
6682,137.024,81.33,
6683,136.458,81.33,
6684,137.619,80.169,
6685,137.053,80.169,
6686,135.893,81.33,
6687,135.327,81.33,
6688,136.487,80.169,
6689,135.922,80.169,
6690,134.761,81.33,
6691,134.196,81.33,
6692,135.356,80.169,
6693,134.79,80.169,
6694,133.63,81.33,
6695,133.064,81.33,
6696,134.225,80.169,
6697,133.659,80.169,
6698,132.499,81.33,
6699,131.933,81.33,
6700,133.093,80.169,
6701,132.528,80.169,
6702,131.367,81.33,
6703,130.802,81.33,
6704,131.962,80.169,
6705,131.396,80.169,
6706,130.236,81.33,
6707,129.67,81.33,
6708,130.831,80.169,
6709,130.265,80.169,
6710,129.104,81.33,
6711,128.539,81.33,
6712,129.699,80.169,
6713,129.133,80.169,
6714,127.973,81.33,
6715,127.407,81.33,
6716,128.568,80.169,
6717,128.002,80.169,
6718,126.842,81.33,
6719,126.276,81.33,
6720,127.436,80.169,
6721,126.871,80.169,
6722,125.71,81.33,
6723,125.145,81.33,
6724,126.305,80.169,
6725,125.739,80.169,
6726,124.579,81.33,
6727,124.013,81.33,
6728,125.174,80.169,
6729,124.608,80.169,
6730,123.448,81.33,
6731,122.882,81.33,
6732,124.042,80.169,
6733,123.477,80.169,
6734,122.316,81.33,
6735,121.751,81.33,
6736,122.911,80.169,
6737,122.345,80.169,
6738,121.185,81.33,
6739,120.619,81.33,
6740,121.78,80.169,
6741,121.214,80.169,
6742,120.054,81.33,
6743,119.488,81.33,
6744,120.648,80.169,
6745,120.082,80.169,
6746,118.922,81.33,
6747,118.356,81.33,
6748,119.517,80.169,
6749,118.951,80.169,
6750,117.791,81.33,
6751,117.225,81.33,
6752,118.385,80.169,
6753,117.82,80.169,
6754,116.659,81.33,
6755,116.094,81.33,
6756,117.254,80.169,
6757,116.688,80.169,
6758,115.528,81.33,
6759,114.962,81.33,
6760,116.123,80.169,
6761,115.557,80.169,
6762,114.397,81.33,
6763,113.831,81.33,
6764,114.991,80.169,
6765,114.426,80.169,
6766,113.265,81.33,
6767,112.7,81.33,
6768,113.86,80.169,
6769,113.294,80.169,
6770,112.134,81.33,
6771,111.568,81.33,
6772,112.729,80.169,
6773,112.163,80.169,
6774,111.003,81.33,
6775,110.437,81.33,
6776,111.597,80.169,
6777,111.032,80.169,
6778,109.871,81.33,
6779,109.305,81.33,
6780,110.466,80.169,
6781,109.9,80.169,
6782,108.74,81.33,
6783,108.174,81.33,
6784,109.334,80.169,
6785,108.769,80.169,
6786,107.608,81.33,
6787,107.043,81.33,
6788,108.203,80.169,
6789,107.637,80.169,
6790,106.477,81.33,
6791,105.911,81.33,
6792,107.072,80.169,
6793,106.506,80.169,
6794,105.346,81.33,
6795,104.78,81.33,
6796,105.94,80.169,
6797,105.375,80.169,
6798,104.214,81.33,
6799,103.649,81.33,
6800,104.809,80.169,
6801,104.243,80.169,
6802,103.083,81.33,
6803,102.517,81.33,
6804,103.678,80.169,
6805,103.112,80.169,
6806,101.952,81.33,
6807,101.386,81.33,
6808,102.546,80.169,
6809,101.981,80.169,
6810,100.82,81.33,
6811,100.255,81.33,
6812,101.415,80.169,
6813,100.849,80.169,
6814,99.689,81.33,
6815,99.123,81.33,
6816,100.284,80.169,
6817,99.718,80.169,
6818,98.557,81.33,
6819,97.992,81.33,
6820,99.152,80.169,
6821,98.586,80.169,
6822,97.426,81.33,
6823,96.86,81.33,
6824,98.021,80.169,
6825,97.455,80.169,
6826,96.295,81.33,
6827,95.729,81.33,
6828,96.889,80.169,
6829,96.324,80.169,
6830,95.163,81.33,
6831,94.598,81.33,
6832,95.758,80.169,
6833,95.192,80.169,
6834,94.032,81.33,
6835,93.466,81.33,
6836,94.627,80.169,
6837,94.061,80.169,
6838,92.901,81.33,
6839,92.335,81.33,
6840,93.495,80.169,
6841,92.93,80.169,
6842,91.769,81.33,
6843,91.204,81.33,
6844,92.364,80.169,
6845,91.798,80.169,
6846,90.638,81.33,
6847,90.072,81.33,
6848,91.233,80.169,
6849,90.667,80.169,
6850,89.506,81.33,
6851,88.941,81.33,
6852,90.101,80.169,
6853,89.535,80.169,
6854,88.375,81.33,
6855,87.809,81.33,
6856,88.97,80.169,
6857,88.404,80.169,
6858,87.244,81.33,
6859,86.678,81.33,
6860,87.838,80.169,
6861,87.273,80.169,
6862,86.112,81.33,
6863,85.547,81.33,
6864,86.707,80.169,
6865,86.141,80.169,
6866,84.981,81.33,
6867,84.415,81.33,
6868,85.576,80.169,
6869,85.01,80.169,
6870,83.85,81.33,
6871,83.284,81.33,
6872,84.444,80.169,
6873,83.879,80.169,
6874,82.718,81.33,
6875,82.153,81.33,
6876,83.313,80.169,
6877,82.747,80.169,
6878,81.587,81.33,
6879,81.021,81.33,
6880,82.182,80.169,
6881,81.616,80.169,
6882,80.456,81.33,
6883,79.89,81.33,
6884,81.05,80.169,
6885,80.485,80.169,
6886,79.324,81.33,
6887,78.758,81.33,
6888,79.919,80.169,
6889,79.353,80.169,
6890,78.193,81.33,
6891,77.627,81.33,
6892,78.794,80.163,
6893,78.276,80.115,
6894,77.061,81.33,
6895,76.496,81.33,
6896,77.807,80.018,
6897,77.386,79.874,
6898,75.93,81.33,
6899,75.364,81.33,
6900,77.001,79.693,
6901,76.646,79.483,
6902,74.799,81.33,
6903,74.233,81.33,
6904,76.315,79.248,
6905,76.011,78.985,
6906,73.667,81.33,
6907,73.102,81.33,
6908,75.743,78.688,
6909,75.498,78.367,
6910,72.536,81.33,
6911,71.97,81.33,
6912,75.278,78.022,
6913,75.091,77.643,
6914,71.405,81.33,
6915,70.839,81.33,
6916,74.941,77.228,
6917,74.828,76.774,
6918,70.273,81.33,
6919,69.708,81.33,
6920,74.766,76.271,
6921,74.753,75.719,
6922,69.442,81.029,
6923,69.442,80.463,
6924,74.753,75.153,
6925,74.753,74.587,
6926,69.442,79.898,
6927,69.442,79.332,
6928,74.753,74.022,
6929,74.753,73.456,
6930,69.442,78.766,
6931,69.442,78.201,
6932,74.753,72.89,
6933,74.753,72.325,
6934,69.442,77.635,
6935,69.442,77.069,
6936,74.753,71.759,
6937,74.753,71.193,
6938,69.442,76.504,
6939,69.442,75.938,
6940,74.753,70.627,
6941,74.753,70.062,
6942,69.442,75.372,
6943,69.442,74.806,
6944,74.753,69.496,
6945,74.754,68.929,
6946,69.442,74.241,
6947,69.442,73.675,
6948,74.814,68.304,
6949,74.884,68.234,
6950,75.025,67.527,
6951,69.442,73.109,
6952,69.372,73.179,
6953,77.107,79.154,
6954,77.986,79.518,
6955,153.429,81.33,
6956,161.548,73.211,
6957,161.548,73.776,
6958,153.995,81.33,
6959,154.56,81.33,
6960,161.548,74.342,
6961,161.548,74.908,
6962,155.126,81.33,
6963,155.692,81.33,
6964,161.547,75.474,
6965,161.547,76.04,
6966,156.257,81.33,
6967,156.823,81.33,
6968,161.547,76.605,
6969,161.547,77.171,
6970,157.389,81.33,
6971,157.954,81.33,
6972,161.547,77.737,
6973,161.547,78.303,
6974,158.52,81.33,
6975,159.086,81.33,
6976,161.547,78.869,
6977,161.547,79.434,
6978,159.651,81.33,
6979,160.217,81.33,
6980,161.547,80,
6981,161.547,80.566,
6982,160.783,81.33,
6983,161.349,81.33,
6984,161.547,81.132,
6985,,,
6986,165.935,63.12,
6987,165.935,61.835,
6988,165.935,48.165,
6989,165.935,46.88,
6990,165.935,46.739,
6991,,,
6992,,,
6993,164.955,45.76,
6994,164.885,45.69,
6995,164.885,45.7,
6996,168.739,46.83,
6997,168.809,46.9,
6998,,,
6999,61.289,46.9,
7000,61.289,45.6,
7001,168.624,45.6,
7002,168.808,45.766,
7003,168.809,46.9,
7004,169.209,47.3,
7005,,,
7006,60.889,47.3,
7007,60.889,45.2,
7008,168.777,45.2,
7009,169.208,45.587,
7010,169.209,47.3,
7011,169.009,47.3,
7012,168.739,46.83,
7013,161.727,46.51,
7014,,,
7015,61.679,46.51,
7016,61.679,45.99,
7017,161.727,45.99,
7018,161.727,46.51,
7019,161.436,46.17,
7020,161.276,46.33,
7021,160.87,46.17,
7022,160.71,46.33,
7023,160.304,46.17,
7024,160.144,46.33,
7025,159.738,46.17,
7026,159.579,46.33,
7027,159.173,46.17,
7028,159.013,46.33,
7029,158.607,46.17,
7030,158.447,46.33,
7031,158.041,46.17,
7032,157.882,46.33,
7033,157.476,46.17,
7034,157.316,46.33,
7035,156.91,46.17,
7036,156.75,46.33,
7037,156.344,46.17,
7038,156.185,46.33,
7039,155.779,46.17,
7040,155.619,46.33,
7041,155.213,46.17,
7042,155.053,46.33,
7043,154.647,46.17,
7044,154.487,46.33,
7045,154.082,46.17,
7046,153.922,46.33,
7047,153.516,46.17,
7048,153.356,46.33,
7049,152.95,46.17,
7050,152.79,46.33,
7051,152.385,46.17,
7052,152.225,46.33,
7053,151.819,46.17,
7054,151.659,46.33,
7055,151.253,46.17,
7056,151.093,46.33,
7057,150.687,46.17,
7058,150.528,46.33,
7059,150.122,46.17,
7060,149.962,46.33,
7061,149.556,46.17,
7062,149.396,46.33,
7063,148.99,46.17,
7064,148.831,46.33,
7065,148.425,46.17,
7066,148.265,46.33,
7067,147.859,46.17,
7068,147.699,46.33,
7069,147.293,46.17,
7070,147.134,46.33,
7071,146.728,46.17,
7072,146.568,46.33,
7073,146.162,46.17,
7074,146.002,46.33,
7075,145.596,46.17,
7076,145.437,46.33,
7077,145.031,46.17,
7078,144.871,46.33,
7079,144.465,46.17,
7080,144.305,46.33,
7081,143.899,46.17,
7082,143.739,46.33,
7083,143.334,46.17,
7084,143.174,46.33,
7085,142.768,46.17,
7086,142.608,46.33,
7087,142.202,46.17,
7088,142.042,46.33,
7089,141.637,46.17,
7090,141.477,46.33,
7091,141.071,46.17,
7092,140.911,46.33,
7093,140.505,46.17,
7094,140.345,46.33,
7095,139.939,46.17,
7096,139.78,46.33,
7097,139.374,46.17,
7098,139.214,46.33,
7099,138.808,46.17,
7100,138.648,46.33,
7101,138.242,46.17,
7102,138.083,46.33,
7103,137.677,46.17,
7104,137.517,46.33,
7105,137.111,46.17,
7106,136.951,46.33,
7107,136.545,46.17,
7108,136.386,46.33,
7109,135.98,46.17,
7110,135.82,46.33,
7111,135.414,46.17,
7112,135.254,46.33,
7113,134.848,46.17,
7114,134.688,46.33,
7115,134.283,46.17,
7116,134.123,46.33,
7117,133.717,46.17,
7118,133.557,46.33,
7119,133.151,46.17,
7120,132.991,46.33,
7121,132.586,46.17,
7122,132.426,46.33,
7123,132.02,46.17,
7124,131.86,46.33,
7125,131.454,46.17,
7126,131.294,46.33,
7127,130.889,46.17,
7128,130.729,46.33,
7129,130.323,46.17,
7130,130.163,46.33,
7131,129.757,46.17,
7132,129.597,46.33,
7133,129.191,46.17,
7134,129.032,46.33,
7135,128.626,46.17,
7136,128.466,46.33,
7137,128.06,46.17,
7138,127.9,46.33,
7139,127.494,46.17,
7140,127.335,46.33,
7141,126.929,46.17,
7142,126.769,46.33,
7143,126.363,46.17,
